flight_id,flight_number,aircraft_registration,aircraft_type,flight_type,origin,destination,destination_city,destination_country,region,route_category,date,scheduled_time,actual_time,delay_minutes,delay_reason,status,terminal,gate,passengers,load_factor_pct,cargo_kg,distance_km,flight_duration_min,fuel_consumption_kg,flight_revenue_eur
FL0004715,LH6819,D-AIKB,Airbus A330-300,Departure,FRA,GRU,Sao Paulo,Brazil,South America,Long-haul,2023-04-25,20:50,20:50,0,,On Time,Terminal 1B,C15,211,90.2,24973.0,9850,709,43732,112388.38
FL0004716,LH8786,D-AIDB,Airbus A321-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-04-26,12:15,12:45,30,Baggage loading,Delayed,Terminal 1B,B23,155,81.7,3965.0,450,40,1317,29909.53
FL0004717,LH8931,D-AINB,Airbus A320neo,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2023-04-26,11:55,11:55,0,,Early,Terminal 1C,B24,171,95.2,3275.0,650,61,1845,16008.1
FL0004718,LH6957,D-AIEA,Airbus A321neo,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2023-04-26,13:45,13:45,0,,On Time,Terminal 1C,B17,173,88.8,2439.0,960,70,2321,42498.11
FL0004719,LH5394,D-AIDB,Airbus A321-200,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,2023-04-26,20:30,20:30,0,,On Time,Terminal 1C,A26,167,88.2,4319.0,515,51,1243,24054.78
FL0004720,LH1619,D-AIBA,Airbus A319-100,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2023-04-26,10:55,10:55,0,,On Time,Terminal 1C,B23,110,80.4,560.0,1090,83,3336,32509.73
FL0004721,LH4907,D-AINA,Airbus A320neo,Departure,FRA,VIE,Vienna,Austria,Europe,Short-haul,2023-04-26,19:20,20:20,60,Airport congestion,Delayed,Terminal 1A,B7,168,93.6,2934.0,600,62,1866,19825.24
FL0004722,LH1769,D-AICC,Airbus A320-200,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2023-04-26,22:00,22:00,0,,On Time,Terminal 1B,C21,154 pax,92.1,360.0,305,18,667,24208.08
FL0004723,LH3999,D-AIEB,Airbus A321neo,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2023-04-26,07:40,07:40,0,,Early,Terminal 1A,B29,139,71.7,4403.0,320,40,698,21879.98
FL0004724,LH702,D-AICC,Airbus A320-200,Departure,FRA,CPH,Copenhagen,Denmark,Europe,Short-haul,2023-04-26,22:50,22:10,20,Medical emergency,Delayed,Terminal 1C,C11,141,84.3,3268.0,680,60,1789,22726.67
FL0004725,LH7173,D-AINA,Airbus A320neo,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2023-04-26,19:40,19:40,0,,On Time,Terminal 1B,A20,167,93.2,336.0,1860,144,3911,29173.67
FL0004726,LH5830,D-AINB,Airbus A320neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2023-04-26,13:40,13:40,0,,Early,Terminal 1C,A27,158,88.1,1523.0,300,22,866,23814.7
FL0004727,LH1505,D-AINB,Airbus A320neo,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,2023-04-26,16:20,16:20,0,,On Time,Terminal 1A,C22,122,68.2,512.0,225,22,637,15048.46
FL0004728,LH5117,D-AIEB,Airbus A321neo,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-04-27,08:55,08:55,0,,Early,Terminal 1C,B26,151,77.8,4717.0,450,32,1124,29051.43
FL0004729,LH7446,D-AIBB,Airbus A319-100,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2023-04-27,10:30,10:30,0,,Early,Terminal 1C,C29,104,75.5,1778.0,650,52,1575,19652.78
FL0004730,LH1377,D-AINB,Airbus A320neo,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2023-04-27,11:20,11:20,0,,On Time,Terminal 1B,A9,172,96.0,2090.0,365,29,1084,39416.07
FL0004731,LH8464,D-AICC,Airbus A320-200,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2023-04-27,13:20,13:20,0,,On Time,Terminal 1C,B14,140,83.5,2308.0,960,59,2564,13972.94
FL0004732,LH2953,D-AIEB,Airbus A321neo,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,2023-04-27,09:30,09:30,0,,Early,Terminal 1A,B24,158,81.1,2130.0,515,34,1424,27433.57
FL0004733,LH9590,D-AIEB,Airbus A321neo,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2023-04-27,09:40,09:40,0,,On Time,Terminal 1B,A22,174,89.5,1993.0,1090,70,2277 kg,39876.52
FL0004734,LH2405,D-AINA,Airbus A320neo,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2023-04-27,14:15,14:15,0,,On Time,Terminal 1A,A13,156,87.1,1929.0,600,40,1601,34923.38
FL0004735,LH7553,D-AIDA,Airbus A321-200,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2023-04-27,19:25,19:25,0,,Early,Terminal 1B,A14,175,92.3,509.0,305,26,811,22628.62
FL0004736,LH1945,D-AINB,Airbus A320neo,Departure,FRA,BRU,Brussels,Belgium,Europe,Short-haul,2023-04-27,06:10,06:10,0,,On Time,Terminal 1A,B24,145,80.8,3282.0,320,36,968,16235.18
FL0004737,LH1108,D-AIEA,Airbus A321neo,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2023-04-27,18:10,18:10,0,,Early,Terminal 1B,C17,162,83.6,2274.0,1860,134,3868,42427.12
FL0004738,LH9630,D-AINB,Airbus A320neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2023-04-27,15:25,15:25,,,On Time,Terminal 1C,B5,157,87.5,,300,15,786,13538.24
FL0004739,LH3401,D-AIBB,Airbus A319-100,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,27/04/2023,07:15,07:15,0,,Early,Terminal 1C,C25,129,93.7,4881.0,225,9,598,25852.82
FL0004740,LH2855,D-ABYA,Boeing 747-8,Arrival,SIN,FRA,Singapore,Singapore,Asia,Long-haul,2023-04-27,21:15,21:15,0,,On Time,Terminal 1B,C13,346,95.2,18350.0,10300,747,37262,219905.45
FL0004741,LH6326,D-AIXB,Airbus A350-900,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2023-04-27,20:35,20:35,0,,On Time,Terminal 1A,B10,227,83.6,22208.0,4830,340,20344,226094.88
FL0004742,LH3043,D-AIEB,Airbus A321neo,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-04-28,19:30,19:30,0,,Early,Terminal 1A,C11,176,90.4,4732.0,450,52,1242,22269.59
FL0004743,LH9510,D-AIDA,Airbus A321-200,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2023-04-28,13:05,13:05,0,,On Time,Terminal 1A,B18,160,84.4,,365,27,846,28810.06
FL0004744,LH3535,D-AIBA,Airbus A319-100,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2023-04-28,13:35,13:50,15,Technical issue,Delayed,Terminal 1B,B6,121,87.8,827.0,960,85,2428,25284.07
FL0004745,LH9736,D-AICC,Airbus A320-200,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2023-04-28,06:10,06:15,5,Air traffic control,Delayed,Terminal 1B,C3,148 pax,88.2,1090.0,1090,76,2252,18140.47
FL0004746,LH231,D-AICA,Airbus A320-200,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2023-04-28,15:35,15:35,0,,On Time,Terminal 1C,C21,134,80.0,2994.0,305,30,713,16214.55
FL0004747,LH1793,D-AIEA,Airbus A321neo,Arrival,WAW,FRA,Warsaw,Poland,Europe,Short-haul,2023-04-28,08:15,08:15,,,On Time,Terminal 1C,A2,167,86.1,,890,55,1798,26857.42
FL0004748,LH9618,D-AICC,Airbus A320-200,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2023-04-28,16:00,16:00,0,,Early,Terminal 1C,C1,151,90.3,693.0,300,30,779,21467.12
FL0004749,LH4350,D-AIBA,Airbus A319-100,Arrival,DUS,FRA,Dusseldorf,Germany,Europe,Short-haul,2023-04-28,17:20,17:20,0,,On Time,Terminal 1A,B29,118,85.6,3477.0,225,36,653,15650.5
FL0004750,LH4438,D-AIKB,Airbus A330-300,Departure,FRA,JFK,New York,United States,North America,Long-haul,2023-04-28,10:25,10:30,5,Runway maintenance,Delayed,Terminal 1C,C26,206,87.8,538.0,6200,444,17059,113612.44
FL0004751,LH6584,D-ABYB,Boeing 747-8,Arrival,JNB,FRA,Johannesburg,South Africa,Africa,Long-haul,2023-04-28,21:15,21:45,30,Airport congestion,Delayed,Terminal 1B,B12,312,85.9,,8650,615,34025,364483.93
FL0004752,LH4955,D-AINA,Airbus A320neo,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2023-04-29,12:25,12:25,0,,On Time,Terminal 1C,C17,156,86.9,307.0,450,38,966,36488.91
FL0004753,LH9796,D-AICA,Airbus A320-200,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2023-04-29,12:15,12:15,0,,Early,Terminal 1B,A22,151,90.2,3753.0,650,56,1742,12231.44
FL0004754,LH1356,D-AIDA,Airbus A321-200,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2023-04-29,14:35,14:05,30,Weather conditions,Delayed,Terminal 1A,A9,172,90.7,2595.0,365,38,836,41556.03
FL0004755,LH753,D-AIEA,Airbus A321neo,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2023-04-29,06:35,06:35,0,,On Time,Terminal 1B,B15,168,86.2,3988.0,960,79,2134,17835.62
FL0004756,LH5294,D-AIBA,Airbus A319-100,Departure,FRA,BCN,Barcelona,Spain,Europe,Medium-haul,2023-04-29,07:00,07:10,10,Bird strike,Delayed,Terminal 1C,B3,121,88.0,4649.0,1090,87,3184,39326.93
FL0004757,LH3680,D-AINA,Airbus A320neo,Departure,FRA,BRU,Brussels,Belgium,Europe,Short-haul,2023-04-29,13:25,13:55,30,Strike action,Delayed,Terminal 1C,C4,133,73.9,3169.0,320,39,782,14633.72
FL0004758,LH9301,D-AICB,Airbus A320-200,Arrival,ATH,FRA,Athens,Greece,Europe,Medium-haul,2023-04-29,19:50,19:50,0,,Early,Terminal 1B,A21,132,79.1,4987.0,1810,148,5213,20765.16
FL0004759,LH6009,D-AIDA,Airbus A321-200,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2023-04-29,07:00,07:10,10,Fuel issue,Delayed,Terminal 1B,A19,159,84.0,2231.0,300,25,730,23603.69
FL0004760,LH5863,D-ABYC,Boeing 747-8,Departure,FRA,JFK,New York,United States,North America,Long-haul,2023-04-29,22:20,22:25,5,Weather conditions,Delayed,Terminal 1A,A12,264,72.7,23266.0,6200,444,17349,224045.04
FL0004761,LH3436,D-AIXA,Airbus A350-900,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2023-04-29,10:20,10:20,0,,On Time,Terminal 1A,A10,215,79.2,,4830,353,14502,144262.28
FL0004762,LH7246,D-AICC,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-04-30,12:20,12:20,0,,Early,Terminal 1B,B6,137,81.9,1133.0,450,38,1255,21095.8
FL0004763,LH2935,D-AINB,Airbus A320neo,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2023-04-30,19:15,19:15,0,,Early,Terminal 1C,A25,156,87.1,1564.0,650,51,1514,
FL0004764,LH9072,D-AIDB,Airbus A321-200,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2023-04-30,17:40,17:40,0,,On Time,Terminal 1B,C1,163,86.3,1793.0,365,29,1007,13821.34
FL0004765,LH9752,D-AIDA,Airbus A321-200,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2023-04-30,19:05,19:05,0,,On Time,Terminal 1B,A21,144,76.1,1159.0,960,72,2090,28913.1
FL0004766,LH3408,D-AICC,Airbus A320-200,Departure,FRA,MXP,Milan,Italy,Europe,Short-haul,2023-04-30,21:15,21:15,0,,On Time,Terminal 1C,A9,139,83.1,346.0,515,33,1345,21225.7
FL0004767,LH2286,D-AINA,Airbus A320neo,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2023-04-30,18:35,18:35,0,,Early,Terminal 1B,B22,155,86.3,480.0,305,35,784,21868.14
FL0004768,LH4917,D-AICC,Airbus A320-200,Departure,FRA,WAW,Warsaw,Poland,Europe,Short-haul,2023-04-30,15:55,15:10,15,Medical emergency,Delayed,Terminal 1C,A29,122,72.9,1173.0,890,67,2150,16110.58
FL0004769,LH469,D-AIDB,Airbus A321-200,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2023-04-30,09:25,09:25,0,,On Time,Terminal 1B,C30,176,93.0,2535.0,1860,124,3902,58015.23
FL0004770,LH9561,D-AIEA,Airbus A321neo,Arrival,ATH,FRA,Athens,Greece,Europe,Medium-haul,2023-04-30,15:50,15:50,0,,On Time,Terminal 1B,B16,170,87.3,2448.0,1810,140,5313,28647.81
FL0004771,LH5245,D-AICC,Airbus A320-200,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2023-04-30,13:05,13:05,0,,On Time,Terminal 1B,B7,157,93.9,1178.0,300,18,707,18179.96
FL0004772,LH6388,D-AIDA,Airbus A321-200,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,2023-04-30,19:30,19:30,0,,On Time,Terminal 1C,A8,176,93.1,4662.0,225,14,598,33574.17
FL0004773,LH8627,D-ABYC,Boeing 747-8,Arrival,BKK,FRA,Bangkok,Thailand,Asia,Long-haul,2023-04-30,10:00,10:00,,,On Time,Terminal 1C,C2,309,85.1,4283.0,8950,639,34921,342716.85
FL0004774,LH8204,D-AICB,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-05-01,15:10,15:10,0,,On Time,Terminal 1A,A26,136,81.2,3683.0,450,32,1292,27381.98
FL0004775,LH3485,D-AIDA,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2023-05-01,14:40,14:40,0,,On Time,Terminal 1A,A17,156,82.2,3219.0,650,63,1560,27921.75
FL0004776,LH7086,D-AIBA,Airbus A319-100,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,2023-05-01,10:00,10:00,0,,On Time,Terminal 1C,A25,103,74.9,3961.0,515,50,1170,17894.07
FL0004777,LH7973,D-AIDA,Airbus A321-200,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,2023-05-01,14:10,14:10,0,,On Time,Terminal 1A,C12,149,78.9,4426.0,1450,118,4419,43274.54
FL0004778,LH5668,D-AINB,Airbus A320neo,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2023-05-01,07:55,07:55,0,,Early,Terminal 1B,A26,127,70.7,4553.0,1860,150,5802,21418.76
FL0004779,LH7458,D-AICC,Airbus A320-200,Arrival,ATH,FRA,Athens,Greece,Europe,Medium-haul,2023-05-01,06:10,06:25,15 min,Medical emergency,Delayed,Terminal 1B,B1,121,72.3,490.0,1810,127,3705,23240.53
FL0004780,LH8989,D-AIEA,Airbus A321neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2023-05-01,16:40,16:40,0,,On Time,Terminal 1A,C4,151 pax,77.5,462.0,300,18,861,35525.88
FL0004781,LH7861,D-AIXC,Airbus A350-900,Departure,FRA,JFK,New York,United States,North America,Long-haul,2023-05-01,10:40,10:40,0,,Early,Terminal 1B,C15,201,74.1,19063.0,6200,453,17983,125582.73
FL0004782,LH8349,D-AIKB,Airbus A330-300,Arrival,GRU,FRA,Sao Paulo,Brazil,South America,Long-haul,2023-05-01,09:05,09:05,0,,On Time,Terminal 1C,B25,186,79.2,16795.0,9850,711,33835,206962.41
FL0004783,LH1346,D-AINA,Airbus A320neo,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-05-02,22:10,22:15,5,Medical emergency,Delayed,Terminal 1A,B22,161,89.4,4144.0,450,23,1326,39781.54
FL0004784,LH8630,D-AIDB,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2023-05-02,19:25,19:25,0,,On Time,Terminal 1B,B24,146,76.9,4064.0,650,55,1812,35587.31
FL0004785,LH7639,D-AINB,Airbus A320neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2023-05-02,08:40,08:40,0,,On Time,Terminal 1A,A1,161 pax,89.9,2261.0,365,18,955,14513.78
FL0004786,LH2260,D-AINA,Airbus A320neo,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,2023-05-02,21:45,21:45,0,,On Time,Terminal 1C,C6,159,88.8,4734.0,515,27,1204,26892.94
FL0004787,LH549,D-AIBA,Airbus A319-100,Departure,FRA,BCN,Barcelona,Spain,Europe,Medium-haul,2023-05-02,06:50,06:50,,,On Time,Terminal 1C,B13,106,77.1,787.0,1090,86,2740,37086.77
FL0004788,LH3067,D-AIDA,Airbus A321-200,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2023-05-02,19:10,19:10,0,,On Time,Terminal 1C,A12,150,79.5,4613.0,305,33,951,26034.68
FL0004789,LH6123,D-AIEB,Airbus A321neo,Departure,FRA,CPH,Copenhagen,Denmark,Europe,Short-haul,2023-05-02,16:35,16:35,0,,Early,Terminal 1A,A17,184,94.7,2531.0,680,58,1396,27582.73
FL0004790,LH5368,D-AIEA,Airbus A321neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2023-05-02,12:10,12:20,10,Passenger boarding,Delayed,Terminal 1A,C23,160 pax,82.2,2291.0,300,23,732,33288.38
FL0004791,LH1969,D-AIHC,Airbus A340-600,Departure,FRA,NRT,Tokyo,Japan,Asia,Long-haul,2023-05-02,14:20,14:20,0,,On Time,Terminal 1B,B17,241,81.4,1829.0,9350,687,31035,255372.96
FL0004792,LH1727,D-AIXC,Airbus A350-900,Arrival,PVG,FRA,Shanghai,China,Asia,Long-haul,2023-05-02,08:35,08:35,0,,Early,Terminal 1A,A18,251,92.6,9773.0,8950,663,36197,
FL0004793,LH1566,D-ABYB,Boeing 747-8,Arrival,JNB,FRA,Johannesburg,South Africa,Africa,Long-haul,2023-05-02,08:00,08:10,10,Strike action,Delayed,Terminal 1C,C21,278,76.5,1037.0,8650,628,31430,153886.88
FL0004794,LH9161,D-ABYB,Boeing 747-8,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2023-05-02,22:05,22:05,0,,On Time,Terminal 1C,B10,287,79.0,7483.0,4830,356,12322,188444.42
FL0004795,LH5770,D-AIDB,Airbus A321-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,03/05/2023,11:25,11:25,0,,On Time,Terminal 1A,C20,175,92.2,312.0,450,51,1147,31616.39
FL0004796,LH6668,D-AINA,Airbus A320neo,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2023-05-03,14:10,14:10,0,,On Time,Terminal 1B,C29,151,84.0,4766.0,650,66,1417,12390.41
FL0004797,LH8563,D-AINB,Airbus A320neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2023-05-03,06:35,06:35,0,,Early,Terminal 1A,C27,150,83.4,3286.0,365,20,1153,33635.82
FL0004798,LH6144,D-AIDA,Airbus A321-200,Arrival,LIS,FRA,Lisbon,Portugal,Europe,Medium-haul,2023-05-03,11:40,11:40,0,,On Time,Terminal 1A,B14,164,86.5,402.0,1880,133,5492,57015.19
FL0004799,LH1643,D-AICA,Airbus A320-200,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2023-05-03,09:00,09:00,0,,Early,Terminal 1A,B18,155,92.3,2275.0,300,34,857,27779.77
FL0004800,LH6603,D-AIXB,Airbus A350-900,Departure,FRA,YYZ,Toronto,Canada,North America,Long-haul,2023-05-03,20:45,20:45,0,,Early,Terminal 1B,B7,241,88.6,19410.0,6350,467,24805,216343.22
FL0004801,LH8178,D-AICB,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2023-05-04,07:30,07:30,0,,On Time,Terminal 1B,A28,127 pax,75.9,1402.0,450,46,1015,21201.05
FL0004802,LH9642,D-AINB,Airbus A320neo,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2023-05-04,08:30,08:30,0,,On Time,Terminal 1B,C19,146,81.4,3208.0,650,43,1322,13417.67
FL0004803,LH1038,D-AINA,Airbus A320neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2023-05-04,13:15,13:15,0,,Early,Terminal 1A,B10,161,89.7,3824.0,365,46,946,34697.36
FL0004804,LH2289,D-AIEB,Airbus A321neo,Departure,FRA,MXP,Milan,Italy,Europe,Short-haul,2023-05-04,12:35,12:35,0,,On Time,Terminal 1C,C17,171,87.8,3819.0,515,46,1135,18268.59
FL0004805,LH3884,D-AINB,Airbus A320neo,Departure,FRA,BCN,Barcelona,Spain,Europe,Medium-haul,2023-05-04,16:35,16:35,0,,On Time,Terminal 1B,A23,137,76.5,1939.0,1090,94,2516,39308.2
FL0004806,LH602,D-AIBA,Airbus A319-100,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2023-05-04,22:15,22:15,0,,On Time,Terminal 1A,B7,104,75.5,4839.0,305,28,674,20527.97
FL0004807,LH3274,D-AICA,Airbus A320-200,Arrival,CPH,FRA,Copenhagen,Denmark,Europe,Short-haul,2023-05-04,20:00,20:00,0,,On Time,Terminal 1A,C6,151,90.3,3228.0,680,64,1547,21624.97
FL0004808,LH5604,D-AIDB,Airbus A321-200,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2023-05-04,20:25,20:40,15,Strike action,Delayed,Terminal 1B,C20,169,89.3,3188.0,1860,154,5444,34620.59
FL0004809,LH8484,D-AICA,Airbus A320-200,Arrival,ARN,FRA,Stockholm,Sweden,Europe,Medium-haul,2023-05-04,12:35,12:50,15,Security check,Delayed,Terminal 1A,A12,148,88.5,656.0,1240,83,2945,51546.21
FL0004810,LH9738,D-AICC,Airbus A320-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2023-05-04,08:35,08:35,0,,On Time,Terminal 1A,B15,129,77.0,4348.0,300,17,620,14860.97
FL0004811,LH1459,D-AICA,Airbus A320-200,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,2023-05-04,18:20,18:20,0,,Early,Terminal 1A,B7,138,82.2,4551.0,225,36,532,32015.08
FL0004812,LH8802,D-AIXB,Airbus A350-900,Arrival,NRT,FRA,Tokyo,Japan,Asia,Long-haul,2023-05-04,20:25,20:55,30,Weather conditions,Delayed,Terminal 1C,B20,247,91.1,13717.0,9350,690,33792,216838.87
FL0004813,LH6731,D-AIHC,Airbus A340-600,Departure,FRA,BKK,Bangkok,Thailand,Asia,Long-haul,04/05/2023,10:15,10:15,0,,On Time,Terminal 1C,B6,282,95.2,14930.0,8950,652,35083,184394.81
FL0004814,LH2342,D-AICC,Airbus A320-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2023-05-05,10:20,10:20,0,,On Time,Terminal 1B,A30,119,71.0,4604.0,450,27,1396,12698.77
FL0004815,LH4578,D-AICB,Airbus A320-200,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2023-05-05,08:05,08:25,20,Fuel issue,Delayed,Terminal 1C,A16,130,77.4,3230.0,960,80,3020,14526.15
FL0004816,LH7106,D-AIBA,Airbus A319-100,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2023-05-05,14:00,14:00,0,,Early,Terminal 1C,B24,103,75.1,3344.0,600,42,1839,
FL0004817,LH263,D-AICA,Airbus A320-200,Departure,FRA,IST,Istanbul,Turkey,Europe,Medium-haul,05/05/2023,19:40,19:40,0,,Early,Terminal 1C,C28,114,68.4,4407.0,1860,153,4979 kg,23898.92
FL0004818,LH4302,D-AICC,Airbus A320-200,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,2023-05-05,08:35,08:35,,,On Time,Terminal 1A,A29,148,88.4,2409.0,225,14,516,16243.7
FL0004819,LH1394,D-ABYC,Boeing 747-8,Arrival,JFK,FRA,New York,United States,North America,Long-haul,05/05/2023,13:25,13:25,0,,On Time,Terminal 1C,B23,309,85.1,9561.0,6200,448,18916,358730.39
FL0004820,LH1619,D-AIXC,Airbus A350-900,Departure,FRA,IAD,Washington,United States,North America,Long-haul,2023-05-05,20:25,20:25,0,,On Time,Terminal 1B,C18,197,72.8,9501.0,6350,460,22612,119138.72
FL0004821,LH1939,D-AIXB,Airbus A350-900,Departure,FRA,YYZ,Toronto,Canada,North America,Long-haul,2023-05-05,21:35,21:35,0,,On Time,Terminal 1B,B3,216,79.8,13735.0,6350,462,25485,144512.64
FL0004822,LH5168,D-AICC,Airbus A320-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,06/05/2023,11:55,11:05,10,Bird strike,Delayed,Terminal 1C,C11,132,78.8,2538.0,450,27,970,30394.31
FL0004823,LH6144,D-AIBA,Airbus A319-100,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2023-05-06,07:40,07:40,0,,On Time,Terminal 1A,C8,126,91.8,1513.0,650,45,1831,30967.06
FL0004824,LH8153,D-AIDA,Airbus A321-200,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2023-05-06,10:05,10:05,0,,On Time,Terminal 1C,B13,151,79.8,1590.0,960,59,2327,27081.31
FL0004825,LH8864,D-AICB,Airbus A320-200,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,06/05/2023,10:40,10:40,0,,On Time,Terminal 1B,A10,132,79.0,4361.0,515,30,1239,30456.52
FL0004826,LH2894,D-AIDA,Airbus A321-200,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,2023-05-06,17:40,17:40,0,,On Time,Terminal 1A,A3,171,90.2,3411.0,1450,100,3768,20940.27
FL0004827,LH4725,D-AIBB,Airbus A319-100,Departure,FRA,WAW,Warsaw,Poland,Europe,Short-haul,2023-05-06,15:35,15:35,0,,On Time,Terminal 1A,A17,122,89.1,1119.0,890,59,1784,26293.13
FL0004828,LH9903,D-AIDA,Airbus A321-200,Departure,FRA,LIS,Lisbon,Portugal,Europe,Medium-haul,2023-05-06,07:45,07:45,0,,Early,Terminal 1A,C27,150,79.1,2865.0,1880,138,5396,26219.87
FL0004829,LH6589,D-AIDA,Airbus A321-200,Arrival,ARN,FRA,Stockholm,Sweden,Europe,Medium-haul,2023-05-06,10:05,10:25,20,De-icing,Delayed,Terminal 1A,C2,171,90.0,1273.0,1240,90,2481,47552.41
FL0004830,LH8609,D-AIEB,Airbus A321neo,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2023-05-06,07:10,07:10,0,,On Time,Terminal 1C,B9,160,82.2,3374.0,300,19,630,24932.88
FL0004831,LH5463,D-AIKA,Airbus A330-300,Departure,FRA,SIN,Singapore,Singapore,Asia,Long-haul,2023-05-06,14:15,14:15,0,,On Time,Terminal 1C,A21,179,76.2,21624.0,10300,740,42794,111792.51
FL0004832,LH6670,D-ABYA,Boeing 747-8,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,06/05/2023,09:20,09:20,0,,On Time,Terminal 1B,B8,335,92.2,10240.0,5850,418,19051,165485.2
FL0004833,LH1311,D-AICC,Airbus A320-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2023-05-07,06:50,06:50,0,,Early,Terminal 1C,A13,149,89.0,2481.0,450,27,1032,13283.25
FL0004834,LH9968,D-AIDA,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,07/05/2023,15:35,15:35,0,,Early,Terminal 1B,A4,156,82.4,2890.0,650,65,2040,25465.82
