incident_id,flight_id,flight_number,aircraft_registration,date,route,route_category,delay_minutes,delay_reason,severity,compensation_eligible,passengers_affected,rebooking_required,hotel_provided,meal_voucher_provided,estimated_cost_eur,reported_by,resolution_time_min
INC001710,FL0006966,LH7796,D-AINA,2023-10-21,FRA-LHR,Short-haul,10,Bird strike,Minor,No,158,No,No,No,1481.7,Flight Crew,50
INC001711,FL0006968,LH8860,D-AIEA,2023-10-21,MXP-FRA,Short-haul,15,Runway maintenance,Minor,No,142,No,No,No,2008.94,Passenger Services,25
INC001712,FL0006976,LH1469,D-AINB,2023-10-22,LHR-FRA,Short-haul,20,Bird strike,Minor,No,161,No,No,No,3695.69,ATC,77
INC001713,FL0006977,LH3452,D-AICB,2023-10-22,AMS-FRA,Short-haul,5,Connecting passengers,Minor,No,142,No,No,No,685.18,Operations Center,51
INC001714,FL0006994,LH460,D-AIKB,2023-10-23,FRA-DXB,Long-haul,10,Crew availability,Minor,No,180,No,No,No,1677.43,Ground Handling,61
INC001715,FL0006995,LH8887,D-AINA,2023-10-24,CDG-FRA,Short-haul,20,Late incoming aircraft,Minor,No,141,No,No,No,2021.66,Ground Handling,44
INC001716,FL0007002,LH9950,D-AIBA,2023-10-24,FRA-DUS,Short-haul,30,Crew availability,Moderate,No,101,No,No,No,4679.4,Passenger Services,70
INC001717,FL0007004,LH6586,D-AIHA,2023-10-24,PVG-FRA,Long-haul,10,Baggage loading,Minor,No,274,No,No,No,1769.78,Operations Center,55
INC001718,FL0007008,LH9435,D-AINB,2023-10-25,FRA-AMS,Short-haul,45,Bird strike,Moderate,No,129,No,No,No,5916.55,Passenger Services,93
INC001719,FL0007015,LH6211,D-AIBB,2023-10-25,FRA-LIS,Medium-haul,20,De-icing,Minor,No,128,No,No,No,2497.87,Flight Crew,49
INC001720,FL0007017,LH6308,D-ABYD,2023-10-25,FRA-IAD,Long-haul,60,Bird strike,Major,No,281,No,No,No,3339.96,Ground Handling,105
INC001721,FL0007026,LH4474,D-AICA,2023-10-26,CPH-FRA,Short-haul,20,Runway maintenance,Minor,No,153,No,No,No,1896.69,Ground Handling,49
INC001722,FL0007030,LH2456,D-AIKC,2023-10-26,FRA-JFK,Long-haul,10,Strike action,Minor,No,197,No,No,No,1130.38,Operations Center,28
INC001723,FL0007035,LH125,D-AICC,2023-10-27,FRA-MXP,Short-haul,10,Crew availability,Minor,No,120,No,No,No,1428.46,Operations Center,27
INC001724,FL0007036,LH4491,D-AIBB,27/10/2023,FRA-CPH,Short-haul,20,Passenger boarding,Minor,No,100,No,No,No,3979.49 EUR,Operations Center,51
INC001725,FL0007037,LH7316,D-AIDB,2023-10-27,WAW-FRA,Short-haul,5,Technical issue,Minor,No,144,No,No,No,966.94,Ground Handling,48
INC001726,FL0007038,LH9082,D-AINB,2023-10-27,LIS-FRA,Medium-haul,15,Weather conditions,Minor,No,149,No,No,No,1855.85,Operations Center,66
INC001727,FL0007039,LH4224,D-AIEA,2023-10-27,FRA-MUC,Short-haul,15,Runway maintenance,Minor,No,174,No,No,No,2517.39,ATC,64
INC001728,FL0007042,LH2272,D-AIHB,2023-10-27,FRA-DXB,Long-haul,30,Strike action,Moderate,No,222,No,No,No,3620.58,Operations Center,52
INC001729,FL0007055,LH5229,D-AIBA,2023-10-29,AMS-FRA,Short-haul,15,Fuel issue,Minor,No,102,No,No,No,868.62,ATC,67
INC001730,FL0007056,LH4030,D-AICB,2023-10-29,FCO-FRA,Short-haul,15,Technical issue,Minor,No,152,No,No,No,2637.99,Operations Center,63
INC001731,FL0007064,LH6779,D-AIKB,2023-10-29,FRA-ORD,Long-haul,15,Connecting passengers,Minor,No,187,No,No,No,1079.97,Flight Crew,62
INC001732,FL0007067,LH7033,D-AIEA,2023-10-30,LHR-FRA,Short-haul,5,Late incoming aircraft,Minor,No,143,No,No,No,274.9,Ground Handling,38
INC001733,FL0007070,LH7967,D-AIBA,2023-10-30,MXP-FRA,Short-haul,60,Security check,Major,No,119,No,No,No,10311.03,Ground Handling,75
INC001734,FL0007075,LH374,D-AIDB,2023-10-30,DUS-FRA,Short-haul,30,Technical issue,Moderate,No,135,No,No,No,5372.8,Operations Center,66
INC001735,FL0007083,LH1519,D-AIHA,2023-10-31,FRA-IAD,Long-haul,45,Baggage loading,Moderate,No,234,No,No,No,7841.84 EUR,Operations Center,94
INC001736,FL0007089,LH4809,D-AIBA,2023-11-01,BCN-FRA,Medium-haul,30,Passenger boarding,Moderate,No,102,No,No,No,5834.44,Passenger Services,47
INC001737,FL0007094,LH9003,D-AIDA,2023-11-01,FRA-MUC,Short-haul,5,Fuel issue,Minor,No,169,No,No,No,567.37,ATC,56
INC001738,FL0007099,LH3698,D-AIHC,2023-11-01,JNB-FRA,Long-haul,20,Weather conditions,Minor,No,207,No,No,No,2086.12,Operations Center,54
INC001739,FL0007105,LH7040,D-AICC,2023-11-02,MUC-FRA,Short-haul,90,Late incoming aircraft,Major,No,128,No,No,No,4979.05,Flight Crew,134
INC001740,FL0007108,LH5036,D-AIBA,2023-11-03,FRA-LHR,Short-haul,20,De-icing,Minor,No,107,No,No,No,2038.19 EUR,Passenger Services,80
INC001741,FL0007109,LH7725,D-AICB,2023-11-03,FRA-AMS,Short-haul,5,Runway maintenance,Minor,No,154,No,No,No,541.42,Flight Crew,50
INC001742,FL0007111,LH4094,D-AICA,03/11/2023,ZRH-FRA,Short-haul,10,Technical issue,Minor,No,129,No,No,No,1739.38,Ground Handling,36
INC001743,FL0007119,LH715,D-AIEA,2023-11-04,FRA-FCO,Short-haul,10,Fuel issue,Minor,No,150,No,No,No,1150.81,Passenger Services,51
INC001744,FL0007120,LH247,D-AIBA,2023-11-04,FRA-MXP,Short-haul,15,Technical issue,Minor,No,105,No,No,No,2570.71,Passenger Services,70
INC001745,FL0007121,LH1717,D-AICB,2023-11-04,MAD-FRA,Medium-haul,5,De-icing,Minor,No,155,No,No,No,901.82,ATC,15
INC001746,FL0007123,LH5042,D-AIDA,2023-11-04,FRA-ZRH,Short-haul,20,Passenger boarding,Minor,No,180,No,No,No,2509.45,ATC,70
INC001747,FL0007126,LH9897,D-AIXB,2023-11-04,NRT-FRA,Long-haul,10,Security check,Minor,No,235,No,No,No,1586.42,Operations Center,55
INC001748,FL0007130,LH1100,D-AINA,2023-11-05,FCO-FRA,Short-haul,10,Runway maintenance,Minor,No,145,No,No,No,1084.13,Passenger Services,40
INC001749,FL0007136,LH6962,D-AIEB,2023-11-05,MUC-FRA,Short-haul,15,De-icing,Minor,No,139,No,No,No,1058.97,ATC,53
INC001750,FL0007138,LH7934,D-ABYD,2023-11-05,FRA-JFK,Long-haul,15,Medical emergency,Minor,No,278,No,No,No,2331.89,Ground Handling,75
INC001751,FL0007142,LH4807,D-AIKB,2023-11-05,DXB-FRA,Long-haul,15,Technical issue,Minor,No,219,No,No,No,770.62,Operations Center,25
INC001752,FL0007144,LH9089,D-AICC,2023-11-06,FRA-LHR,Short-haul,20,Strike action,Minor,No,144,No,No,No,1523.15,ATC,45
INC001753,FL0007146,LH6942,D-AINA,2023-11-06,BCN-FRA,Medium-haul,10,Fuel issue,Minor,No,157,No,No,No,1765.11,Passenger Services,58
INC001754,FL0007156,LH1181,D-AICB,2023-11-07,FRA-ZRH,Short-haul,15,Crew availability,Minor,No,156,No,No,No,2938.74,Operations Center,56
INC001755,FL0007157,LH3243,D-AIBA,2023-11-07,WAW-FRA,Short-haul,45,Technical issue,Moderate,No,123,No,No,No,3582.21,Flight Crew,63
INC001756,FL0007158,LH5538,D-AICA,2023-11-07,FRA-ATH,Medium-haul,20,Air traffic control,Minor,No,150,No,No,No,2954.53,Flight Crew,31
INC001757,FL0007159,LH2284,D-AINA,2023-11-07,ARN-FRA,Medium-haul,15,Medical emergency,Minor,No,170,No,No,No,1711.61,Passenger Services,71
INC001758,FL0007160,LH2962,D-AICC,2023-11-07,FRA-MUC,Short-haul,45,Connecting passengers,Moderate,No,156,No,No,No,7894.4,Flight Crew,61
INC001759,FL0007161,LH7037,D-AIBA,2023-11-08,CDG-FRA,Short-haul,30,Security check,Moderate,No,130,No,No,No,4917.33,Flight Crew,69
INC001760,FL0007166,LH3939,D-AICA,2023-11-08,FRA-ZRH,Short-haul,15,Late incoming aircraft,Minor,No,132,No,No,No,928.52,ATC,70
INC001761,FL0007172,LH214,D-AICB,09/11/2023,CDG-FRA,Short-haul,30,Weather conditions,Moderate,No,160,No,No,No,4460.74,Ground Handling,70
INC001762,FL0007174,LH3812,D-AICC,2023-11-09,MXP-FRA,Short-haul,5,Connecting passengers,Minor,No,138 passengers,No,No,No,494.57,Flight Crew,48
INC001763,FL0007182,LH5665,D-AIEA,2023-11-10,FRA-AMS,Short-haul,15,Medical emergency,Minor,No,157,No,No,No,1517.46,Operations Center,49
INC001764,FL0007183,LH3523,D-AINA,2023-11-10,MXP-FRA,Short-haul,45,Weather conditions,Moderate,No,123,No,No,No,2775.3,Flight Crew,90
INC001765,FL0007197,LH2095,D-AINB,2023-11-11,VIE-FRA,Short-haul,10,De-icing,Minor,No,163,No,No,No,625.73,Passenger Services,59
INC001766,FL0007198,LH3974,D-AINA,2023-11-11,FRA-ZRH,Short-haul,15,Security check,Minor,No,141,No,No,No,2386.14,Passenger Services,26
INC001767,FL0007206,LH6367,D-AICA,2023-11-12,AMS-FRA,Short-haul,15,Security check,Minor,No,131,No,No,No,953.97,ATC,49
INC001768,FL0007209,LH447,D-AIEA,2023-11-12,FRA-BRU,Short-haul,15,Security check,Minor,No,180,No,No,No,1101.93,Operations Center,37
INC001769,FL0007212,LH9805,D-AINA,2023-11-12,FRA-DUS,Short-haul,60,De-icing,Major,No,143,No,No,No,11357.99,Passenger Services,99
INC001770,FL0007216,LH7905,D-AINB,2023-11-13,FRA-LHR,Short-haul,10,Fuel issue,Minor,No,126,No,No,No,1805.74,Operations Center,48
INC001771,FL0007225,LH5324,D-AICC,2023-11-14,FRA-CDG,Short-haul,10,Weather conditions,Minor,No,144,No,No,No,938.43,Ground Handling,56
INC001772,FL0007226,LH6530,D-AICA,2023-11-14,LHR-FRA,Short-haul,30,De-icing,Moderate,No,153,No,No,No,5357.75,ATC,48
INC001773,FL0007228,LH4784,D-AICC,2023-11-14,FCO-FRA,Short-haul,10,Strike action,Minor,No,120,No,No,No,1088.34,Flight Crew,46
INC001774,FL0007230,LH6083,D-AIDA,2023-11-14,FRA-BRU,Short-haul,45,Weather conditions,Moderate,No,160,No,No,No,4023.38,Ground Handling,95
INC001775,FL0007233,LH9861,D-AIKC,2023-11-14,NRT-FRA,Long-haul,5,De-icing,Minor,No,163,No,No,No,594.01,Operations Center,49
INC001776,FL0007234,LH4052,D-AIDB,2023-11-15,FRA-CDG,Short-haul,30,Fuel issue,Moderate,No,134,No,No,No,5455.81,Passenger Services,50
INC001777,FL0007238,LH6886,D-AIBA,2023-11-15,BCN-FRA,Medium-haul,10,Connecting passengers,Minor,No,116,No,No,No,978.41,Ground Handling,54
INC001778,FL0007244,LH7235,D-AICB,2023-11-15,MUC-FRA,Short-haul,30,Security check,Moderate,No,152,No,No,No,2744.39,Ground Handling,76
INC001779,FL0007245,LH5808,D-AIHB,2023-11-15,YYZ-FRA,Long-haul,5,Airport congestion,Minor,No,247 passengers,No,No,No,587.55,Passenger Services,33
INC001780,FL0007246,LH9598,D-ABYB,2023-11-15,SIN-FRA,Long-haul,5,Strike action,Minor,No,279,No,No,No,937.04,Flight Crew,29
INC001781,FL0007247,LH3197,D-AIEA,2023-11-16,FRA-CDG,Short-haul,20,Runway maintenance,Minor,No,182,No,No,No,1046.43,Flight Crew,67
INC001782,FL0007251,LH2718,D-AICA,2023-11-16,FRA-ATH,Medium-haul,30,Connecting passengers,Moderate,No,147,No,No,No,3769.58,Ground Handling,70
INC001783,FL0007252,LH9456,D-AIDA,2023-11-16,LIS-FRA,Medium-haul,20,Medical emergency,Minor,No,138,No,No,No,1526.96,Operations Center,42
INC001784,FL0007254,LH9580,D-AIHC,2023-11-16,JFK-FRA,Long-haul,15,Bird strike,Minor,No,219,No,No,No,2531.56,Ground Handling,64
INC001785,FL0007256,LH8109,D-AIBB,2023-11-17,CDG-FRA,Short-haul,10,Strike action,Minor,No,126,No,No,No,1882.05,Operations Center,63
INC001786,FL0007261,LH414,D-AINA,2023-11-17,FRA-VIE,Short-haul,45,Connecting passengers,Moderate,No,169,No,No,No,8003.32,Operations Center,67
INC001787,FL0007262,LH2187,D-AICB,2023-11-17,FRA-ZRH,Short-haul,5,Bird strike,Minor,No,147 passengers,No,No,No,381.68,Ground Handling,51
INC001788,FL0007269,LH281,D-ABYB,2023-11-17,FRA-GRU,Long-haul,10,Passenger boarding,Minor,No,254,No,No,No,1473.84,Operations Center,37
INC001789,FL0007270,LH8636,D-AIEB,2023-11-18,FRA-CDG,Short-haul,30,Runway maintenance,Moderate,No,165,No,No,No,1962.5,ATC,41
INC001790,FL0007272,LH2173,D-AIEA,2023-11-18,AMS-FRA,Short-haul,15,Airport congestion,Minor,No,158,No,No,No,1854.19,ATC,46
INC001791,FL0007275,LH2142,D-AICC,2023-11-18,FRA-ZRH,Short-haul,10,Crew availability,Minor,No,142,No,No,No,1335.5,Passenger Services,65
INC001792,FL0007276,LH5923,D-AINA,2023-11-18,FRA-IST,Medium-haul,20,Fuel issue,Minor,No,154,No,No,No,3874.09,Operations Center,48
INC001793,FL0007278,LH9457,D-AIDB,2023-11-18,DUS-FRA,Short-haul,60,Baggage loading,Major,No,175,No,No,No,3554.36,Operations Center,105
INC001794,FL0007279,LH8011,D-AIXD,2023-11-18,FRA-JFK,Long-haul,15,Airport congestion,Minor,No,254,No,No,No,2651.99,Ground Handling,71
INC001795,FL0007286,LH4417,D-AINA,2023-11-19,FRA-DUS,Short-haul,90,Passenger boarding,Major,No,135,No,No,No,11093.48,Flight Crew,146
INC001796,FL0007287,LH9466,D-AIKA,19/11/2023,FRA-DEL,Long-haul,20,Fuel issue,Minor,No,187,No,No,No,3255.93,Operations Center,40
INC001797,FL0007291,LH2937,D-AINB,20/11/2023,FCO-FRA,Short-haul,10,Passenger boarding,Minor,No,124,No,No,No,1951.67,Operations Center,34
INC001798,FL0007294,LH5187,D-AIDA,2023-11-20,MUC-FRA,Short-haul,30,Runway maintenance,Moderate,No,136,No,No,No,4347.59,Passenger Services,52
INC001799,FL0007297,LH628,D-ABYD,2023-11-20,IAD-FRA,Long-haul,10,Airport congestion,Minor,No,271,No,No,No,963.02,Flight Crew,42
INC001800,FL0007299,LH8566,D-AIKB,2023-11-20,FRA-JNB,Long-haul,10,De-icing,Minor,No,196,No,No,No,965.83,Ground Handling,65
INC001801,FL0007301,LH3479,D-AIDB,2023-11-21,AMS-FRA,Short-haul,5,Air traffic control,Minor,No,151,No,No,No,433.56,Passenger Services,18
INC001802,FL0007302,LH1492,D-AINA,2023-11-21,MXP-FRA,Short-haul,5,Crew availability,Minor,No,140,No,No,No,938.43,ATC,33
INC001803,FL0007304,LH8590,D-AIDA,2023-11-21,CPH-FRA,Short-haul,5,Technical issue,Minor,No,137,No,No,No,752.65,Ground Handling,64
INC001804,FL0007305,LH725,D-AIDB,2023-11-21,FRA-WAW,Short-haul,45,Airport congestion,Moderate,No,144,No,No,No,8613.8,Ground Handling,101
INC001805,FL0007311,LH3201,D-AIXB,2023-11-21,FRA-SIN,Long-haul,20,Passenger boarding,Minor,No,233,No,No,No,1849.17,Operations Center,43
INC001806,FL0007312,LH8427,D-AIXC,2023-11-21,PVG-FRA,Long-haul,10,Security check,Minor,No,206,No,No,No,795.29,Operations Center,48
INC001807,FL0007314,LH3684,D-AIDA,2023-11-22,FRA-CDG,Short-haul,5,Medical emergency,Minor,No,152,No,No,No,250.35,Flight Crew,44
INC001808,FL0007315,LH769,D-AICB,2023-11-22,FRA-LHR,Short-haul,10,Late incoming aircraft,Minor,No,116,No,No,No,1089.27,Operations Center,52
INC001809,FL0007319,LH682,D-AIBB,2023-11-22,CPH-FRA,Short-haul,10,Crew availability,Minor,No,131,No,No,No,1304.06,Ground Handling,54
INC001810,FL0007322,LH7689,D-AIBB,2023-11-22,FRA-LIS,Medium-haul,5,Connecting passengers,Minor,No,131,No,No,No,642.24,Ground Handling,38
INC001811,FL0007324,LH9697,D-AIHB,2023-11-22,JFK-FRA,Long-haul,10,De-icing,Minor,No,221,No,No,No,647.92,Flight Crew,65
INC001812,FL0007326,LH1687,D-AIXC,2023-11-22,FRA-GRU,Long-haul,20,Connecting passengers,Minor,No,206,No,No,No,1514.81 EUR,Flight Crew,79
INC001813,FL0007332,LH702,D-AIBB,2023-11-23,BRU-FRA,Short-haul,15,Medical emergency,Minor,No,125,No,No,No,2204.19,Passenger Services,48
INC001814,FL0007333,LH9166,D-AIDA,2023-11-23,ARN-FRA,Medium-haul,10,Medical emergency,Minor,No,174 passengers,No,No,No,525.0,ATC,45
INC001815,FL0007337,LH2979,D-AIHA,2023-11-23,FRA-NRT,Long-haul,5,Fuel issue,Minor,No,250,No,No,No,862.48,Ground Handling,26
INC001816,FL0007340,LH7261,D-AIXB,2023-11-23,FRA-DXB,Long-haul,10,Late incoming aircraft,Minor,No,239,No,No,No,1375.55,Operations Center,32
INC001817,FL0007344,LH7274,D-AIEA,2023-11-24,FRA-MAD,Medium-haul,5,Connecting passengers,Minor,No,165,No,No,No,651.35,ATC,56
INC001818,FL0007347,LH6728,D-AICB,2023-11-24,ZRH-FRA,Short-haul,15,Runway maintenance,Minor,No,138 passengers,No,No,No,1126.95,Passenger Services,56
INC001819,FL0007351,LH5634,D-AIBB,2023-11-24,DUS-FRA,Short-haul,30,Strike action,Moderate,No,103,No,No,No,2889.29,Ground Handling,47
INC001820,FL0007359,LH4887,D-AICB,2023-11-25,FRA-ZRH,Short-haul,20,Late incoming aircraft,Minor,No,159,No,No,No,3539.01,Operations Center,42
INC001821,FL0007362,LH7731,D-AIDA,2023-11-25,FRA-ATH,Medium-haul,10,Fuel issue,Minor,No,151,No,No,No,1960.66,Flight Crew,23
INC001822,FL0007364,LH5693,D-AIDB,2023-11-25,FRA-MUC,Short-haul,30,Security check,Moderate,No,162,No,No,No,4989.82,Ground Handling,72
INC001823,FL0007367,LH9510,D-AICB,2023-11-26,FRA-CDG,Short-haul,20,Connecting passengers,Minor,No,121 passengers,No,No,No,3298.31,Ground Handling,62
INC001824,FL0007388,LH7154,D-AIXC,2023-11-27,FRA-GRU,Long-haul,15,Security check,Minor,No,219,No,No,No,1079.88,Passenger Services,60
INC001825,FL0007392,LH862,D-AINA,2023-11-28,FRA-FCO,Short-haul,20,Passenger boarding,Minor,No,126,No,No,No,2960.3 EUR,Operations Center,71
INC001826,FL0007395,LH6739,D-AIBB,2023-11-28,WAW-FRA,Short-haul,5,Strike action,Minor,No,94,No,No,No,503.32,Passenger Services,20
INC001827,FL0007397,LH9836,D-AINA,2023-11-28,FRA-MUC,Short-haul,15,Connecting passengers,Minor,No,132,No,No,No,2429.29,Flight Crew,75
INC001828,FL0007400,LH5243,D-AIXC,2023-11-28,GRU-FRA,Long-haul,15,De-icing,Minor,No,216,No,No,No,2280.76,Operations Center,31
INC001829,FL0007401,LH8504,D-AIKA,2023-11-28,FRA-DXB,Long-haul,10,Medical emergency,Minor,No,190,No,No,No,1557.05,Operations Center,55
INC001830,FL0007403,LH3632,D-AIEB,2023-11-29,LHR-FRA,Short-haul,5,Bird strike,Minor,No,181,No,No,No,901.45,Operations Center,63
INC001831,FL0007405,LH7145,D-AIEB,2023-11-29,FRA-FCO,Short-haul,10,Weather conditions,Minor,No,183,No,No,No,650.82,Operations Center,24
INC001832,FL0007409,LH3744,D-AIEA,2023-11-29,MUC-FRA,Short-haul,15,Crew availability,Minor,No,178,No,No,No,2073.35,Flight Crew,48
INC001833,FL0007410,LH1915,D-AICC,29/11/2023,DUS-FRA,Short-haul,20,Connecting passengers,Minor,No,140,No,No,No,1691.66,ATC,38
INC001834,FL0007411,LH5620,D-AIXD,2023-11-29,FRA-JFK,Long-haul,30,Runway maintenance,Moderate,No,252,No,No,No,3022.84,Passenger Services,71
INC001835,FL0007418,LH4155,D-AIEA,2023-11-30,CDG-FRA,Short-haul,15,Bird strike,Minor,No,186,No,No,No,1087.42,ATC,59
INC001836,FL0007426,LH3712,D-AICC,2023-11-30,FRA-LIS,Medium-haul,30,Crew availability,Moderate,No,119,No,No,No,2582.84,Flight Crew,75
INC001837,FL0007427,LH4667,D-AIEA,30/11/2023,FRA-MUC,Short-haul,15,Runway maintenance,Minor,No,160,No,No,No,2053.46,ATC,61
INC001838,FL0007433,LH3166,D-AINA,2023-12-01,AMS-FRA,Short-haul,45,Crew availability,Moderate,No,150,No,No,No,7032.28,Flight Crew,56
INC001839,FL0007434,LH6499,D-AIDA,01/12/2023,FRA-ZRH,Short-haul,10,Runway maintenance,Minor,No,171,No,No,No,991.58,Ground Handling,35
INC001840,FL0007438,LH9394,D-AIEB,2023-12-02,FRA-LHR,Short-haul,10,De-icing,Minor,No,175,No,No,No,1343.99,Ground Handling,48
INC001841,FL0007440,LH720,D-AINB,2023-12-02,FRA-MXP,Short-haul,5,Airport congestion,Minor,No,148,No,No,No,557.15,ATC,45
INC001842,FL0007442,LH2314,D-AICA,2023-12-02,FRA-ZRH,Short-haul,5,Baggage loading,Minor,No,116,No,No,No,324.02,Flight Crew,43
INC001843,FL0007444,LH7262,D-AIDA,2023-12-02,LIS-FRA,Medium-haul,10,Weather conditions,Minor,No,135,No,No,No,1398.8,ATC,39
INC001844,FL0007453,LH4195,D-AIDB,2023-12-03,MUC-FRA,Short-haul,15,De-icing,Minor,No,165,No,No,No,1336.36,Ground Handling,47
INC001845,FL0007454,LH1984,D-ABYA,2023-12-03,FRA-JFK,Long-haul,15,Fuel issue,Minor,No,275,No,No,No,784.03,Passenger Services,40
INC001846,FL0007466,LH6081,D-AIXB,2023-12-04,FRA-JNB,Long-haul,45,Medical emergency,Moderate,No,239,No,No,No,3933.12,Operations Center,55
INC001847,FL0007467,LH3834,D-AIEA,2023-12-05,FRA-VIE,Short-haul,30,Baggage loading,Moderate,No,165,No,No,No,3680.34,Operations Center,63
INC001848,FL0007469,LH6594,D-AIBA,2023-12-05,CPH-FRA,Short-haul,15,Technical issue,Minor,No,122,No,No,No,2789.34,Passenger Services,57
INC001849,FL0007471,LH8005,D-AICB,2023-12-05,FRA-MUC,Short-haul,5,Security check,Minor,No,159,No,No,No,523.0,Operations Center,15
INC001850,FL0007473,LH4204,D-AIBA,2023-12-06,AMS-FRA,Short-haul,45,Fuel issue,Moderate,No,128,No,No,No,6695.91,ATC,93
INC001851,FL0007474,LH9750,D-AICC,2023-12-06,FRA-WAW,Short-haul,10,Baggage loading,Minor,No,141,No,No,No,981.87,Passenger Services,21
INC001852,FL0007476,LH8033,D-AICC,06/12/2023,MUC-FRA,Short-haul,5,Fuel issue,Minor,No,123,No,No,No,455.46,Ground Handling,47
INC001853,FL0007477,LH1567,D-AIKC,2023-12-06,JFK-FRA,Long-haul,15,Security check,Minor,No,162,No,No,No,1021.47,Operations Center,74
INC001854,FL0007478,LH1987,D-AIKC,2023-12-06,FRA-NRT,Long-haul,5,Baggage loading,Minor,No,180,No,No,No,543.46,Operations Center,37
INC001855,FL0007482,LH9916,D-AIBA,2023-12-07,FRA-IST,Medium-haul,90,Runway maintenance,Major,No,107,No,No,No,17506.98,Flight Crew,110
INC001856,FL0007485,LH4972,D-AICA,2023-12-08,VIE-FRA,Short-haul,45,Medical emergency,Moderate,No,125,No,No,No,5989.04,Ground Handling,73
INC001857,FL0007500,LH4260,D-AIDA,2023-12-10,FRA-WAW,Short-haul,45,Passenger boarding,Moderate,No,136,No,No,No,8906.66,Operations Center,105
INC001858,FL0007507,LH8974,D-AIBA,2023-12-11,FRA-CPH,Short-haul,20,Security check,Minor,No,121,No,No,No,3493.49,Ground Handling,45
INC001859,FL0007508,LH3109,D-AINA,2023-12-11,WAW-FRA,Short-haul,20,Baggage loading,Minor,No,156,No,No,No,3417.52,ATC,64
INC001860,FL0007510,LH6002,D-ABYB,2023-12-11,JFK-FRA,Long-haul,15,Late incoming aircraft,Minor,No,286,No,No,No,2563.53,Ground Handling,38
INC001861,FL0007523,LH125,D-AIDB,2023-12-13,FRA-ZRH,Short-haul,30,Technical issue,Moderate,No,177,No,No,No,3901.64,Passenger Services,63
INC001862,FL0007534,LH7084,D-AIXB,2023-12-14,IAD-FRA,Long-haul,10,Weather conditions,Minor,No,255,No,No,No,604.26,Operations Center,62
INC001863,FL0007538,LH696,D-AIEB,2023-12-15,FRA-CDG,Short-haul,15,Fuel issue,Minor,No,184,No,No,No,1772.28,Passenger Services,25
INC001864,FL0007550,LH9268,D-AIKC,2023-12-16,IAD-FRA,Long-haul,10,Baggage loading,Minor,No,199,No,No,No,1670.53,ATC,48
INC001865,FL0007558,LH7365,D-AIXD,2023-12-17,NRT-FRA,Long-haul,20,Baggage loading,Minor,No,231,No,No,No,3005.51,ATC,65
INC001866,FL0007559,LH9846,D-ABYA,2023-12-17,DEL-FRA,Long-haul,20,Crew availability,Minor,No,257,No,No,No,2535.46,Operations Center,41
INC001867,FL0007560,LH3422,D-AICB,2023-12-18,CDG-FRA,Short-haul,15,Crew availability,Minor,No,149,No,No,No,874.36,ATC,61
INC001868,FL0007563,LH9756,D-AINB,2023-12-18,MAD-FRA,Medium-haul,15,Baggage loading,Minor,No,147,No,No,No,874.03,ATC,37
INC001869,FL0007566,LH1518,D-AICC,2023-12-18,FRA-LIS,Medium-haul,15,Airport congestion,Minor,No,123,No,No,No,2135.78,ATC,65
INC001870,FL0007567,LH6969,D-AINB,2023-12-18,FRA-MUC,Short-haul,10,De-icing,Minor,No,143,No,No,No,1649.86,ATC,27
INC001871,FL0007576,LH7730,D-AIKA,2023-12-19,FRA-BKK,Long-haul,5,Runway maintenance,Minor,No,185,No,No,No,780.76,Ground Handling,45
INC001872,FL0007577,LH8674,D-AICA,2023-12-20,FRA-VIE,Short-haul,5,Technical issue,Minor,No,155,No,No,No,765.31,Operations Center,46
INC001873,FL0007578,LH2230,D-AIBB,2023-12-20,ZRH-FRA,Short-haul,5,Late incoming aircraft,Minor,No,108,No,No,No,745.07,Ground Handling,19
INC001874,FL0007580,LH7771,D-AIBB,2023-12-20,FRA-WAW,Short-haul,20,Technical issue,Minor,No,124,No,No,No,1673.16,Flight Crew,46
INC001875,FL0007590,LH2103,D-ABYD,2023-12-21,DXB-FRA,Long-haul,15,Connecting passengers,Minor,No,340,No,No,No,2934.74,Ground Handling,36
INC001876,FL0007594,LH7401,D-AIDB,2023-12-22,FRA-MXP,Short-haul,5,Connecting passengers,Minor,No,137,No,No,No,692.23,Operations Center,27
INC001877,FL0007598,LH102,D-AIBB,2023-12-22,LIS-FRA,Medium-haul,30,Security check,Moderate,No,106,No,No,No,4124.29,Passenger Services,63
