survey_id,passenger_id,flight_id,survey_date,travel_class,nationality,frequent_flyer_status,trip_purpose,overall_satisfaction,check_in_rating,security_rating,lounge_rating,boarding_rating,seat_comfort_rating,cabin_crew_rating,food_rating,entertainment_rating,wifi_rating,would_recommend,nps_score,comments
SUR003069,PAX00033337,FL0003573,2022-12-10,Economy,Spain,None,Other,5,6,4,,4,4,5,3,5,9,Maybe,6.0,Clean and comfortable cabin
SUR003070,PAX00036633,FL0002042,2022-02-25,Business,Japan,HON Circle,Business,2,2,4,4.0,1,2,3,1,2,5,No,2.0,
SUR003071,PAX00021392,FL0009435,2024-06-10,Business,Canada,None,Visiting Family,4,3,6,2.0,3,4,6,3,6,2,No,7.0,Long queues at security in Frankfurt
SUR003072,PAX00001640,FL0003895,2022-08-29,Economy,Austria,None,Visiting Family,2,4,1,,3,3,3,7,4,8,No,1.0,Flight was delayed but communication was good
SUR003073,PAX00035280,FL0011357,2024-07-11,Economy,Canada,Senator,Visiting Family,4,3,5,,5,5,5,9,2,1,No,6.0,Smooth connection at Frankfurt hub
SUR003074,PAX00004102,FL0003837,2022-10-07,Premium Economy,Denmark,HON Circle,Other,9,8,8,,9,6,10,10,9,9,Yes,6.0,Food quality has improved
SUR003075,PAX00015798,FL0011202,2024-09-13,Premium Economy,Thailand,None,Visiting Family,8,6,10,,9,6,7,6,8,9,Yes,3.0,Long queues at security in Frankfurt
SUR003076,PAX00016778,FL0010052,2024-03-15,Economy,Switzerland,HON Circle,Visiting Family,5,5,4,,5,3,6,2,2,3,Maybe,2.0,Food quality has improved
SUR003077,PAX00001001,FL0000789,2022-03-02,Economy,Singapore,None,Other,4,5,4,,2,5,5,9,7,5,No,3.0,Clean and comfortable cabin
SUR003078,PAX00031949,FL0010993,2024-06-21,Business,Germany,None,Leisure,9,8,10,6.0,7,10,8,8,5,1,Yes,4.0,Business class seat was outstanding
SUR003079,PAX00017577,FL0009167,2024-02-20,Economy,Italy,Frequent Traveller,Business,8,8,10,,6,8,9,5,4,3,Yes,1.0,
SUR003080,PAX00029573,FL0001134,2022-02-08,Business,South Africa,None,Visiting Family,5,6,4,9.0,3,7,7,2,4,5,Maybe,2.0,
SUR003081,PAX00017060,FL0011786,2024-11-11,Economy,Italy,None,Business,2,4,2,,2,2,4,8,3,6,No,9.0,Baggage took too long at arrival
SUR003082,PAX00029502,FL0006177,2023-04-26,Economy,Poland,None,Business,7,7,8,,5,9,6,4,1,2,Yes,,Clean and comfortable cabin
SUR003083,PAX00028737,FL0000643,2022-03-15,Business,China,None,Other,6,5,8,3.0,4,7,4,3,8,1,Maybe,5.0,Business class seat was outstanding
SUR003084,PAX00003479,FL0008317,2023-10-11,Business,Spain,None,Business,7,7,8,10.0,7,5,7,2,3,4,Yes,3.0,Cabin crew was very professional
SUR003085,PAX00022274,FL0007234,2023-11-22,Economy,Germany,None,Business,8,9,7,,7,5,7,9,6,5,Yes,1.0,Food quality has improved
SUR003086,PAX00023188,FL0008217,2024-01-31,Economy,India,None,Visiting Family,6,5,6,,5,7,6,3,10,5,Maybe,8.0,Excellent Lufthansa service as always
SUR003087,PAX00019728,FL0006590,2023-08-31,Business,Thailand,Senator,Visiting Family,6,8,8,1.0,6,6,8,10,9,5,Maybe,10.0,Business class seat was outstanding
SUR003088,PAX00011958,FL0006706,2023-04-14,Premium Economy,Canada,Frequent Traveller,Business,10,9,9,,8,9,8,3,2,2,Yes,0.0,Wifi was too slow for work
SUR003089,PAX00025662,FL0011177,2024-09-18,Premium Economy,South Africa,None,Leisure,1,2,1,,1,3,2,5,1,6,No,6.0,Smooth connection at Frankfurt hub
SUR003090,PAX00029511,FL0003703,2022-11-26,Business,Brazil,None,Business,9,8,7,8.0,9,7,9,1,2,9,Yes,8.0,Wifi was too slow for work
SUR003091,PAX00030896,FL0008617,2023-11-10,Economy,Portugal,None,Visiting Family,2,2,1,,2,3,2,4,8,1,No,4.0,Cabin crew was very professional
SUR003092,PAX00024977,FL0008109,2023-10-16,Premium Economy,United States,Frequent Traveller,Leisure,3,2,2,,5,2,3,8,3,10,No,4.0,Cabin crew was very professional
SUR003093,PAX00024959,FL0006580,2023-06-22,Economy,Brazil,HON Circle,Leisure,8,6,7,,9,7,10,8,8,10,Yes,3.0,
SUR003094,PAX00042325,FL0003932,2022-08-27,Business,Spain,HON Circle,Leisure,1,2,1,7.0,1,3,2,7,7,8,No,7.0,
SUR003095,PAX00043405,FL0002106,2022-08-08,Economy,United States,None,Leisure,4,6,2,,5,3,3,9,6,2,No,5.0,Smooth connection at Frankfurt hub
SUR003096,PAX00031576,FL0002944,2022-08-04,Economy,UAE,Senator,Other,2,2,4,,3,4,2,5,7,2,No,4.0,Wifi was too slow for work
SUR003097,PAX00027451,FL0010379,2024-05-30,Economy,Spain,Senator,Other,6,7,4,,8,4,5,5,9,2,Maybe,0.0,Clean and comfortable cabin
SUR003098,PAX00032027,FL0007359,2023-10-06,Economy,Germany,None,Other,7,5,8,,5,8,7,10,6,4,Yes,10.0,Wifi was too slow for work
SUR003099,PAX00003773,FL0010252,2024-05-19,Premium Economy,Thailand,Senator,Visiting Family,10,9,9,,9,9,9,10,4,3,Yes,9.0,Excellent Lufthansa service as always
SUR003100,PAX00007804,FL0001718,2022-01-10,Economy,Poland,None,Visiting Family,2,1,4,,1,2,1,4,5,2,No,8.0,
SUR003101,PAX00024955,FL0001888,2022-04-01,Economy,United States,None,Business,3,3,5,,3,3,3,6,8,6,No,8.0,Baggage took too long at arrival
SUR003102,PAX00013001,FL0005305,2023-03-19,Economy,United States,Senator,Visiting Family,9,9,9,,8,8,10,7,3,10,Yes,9.0,Clean and comfortable cabin
SUR003103,PAX00022357,FL0010204,2024-06-28,Premium Economy,Germany,HON Circle,Leisure,6,7,7,,6,5,4,10,7,1,Maybe,10.0,Baggage took too long at arrival
SUR003104,PAX00026724,FL0010934,2024-04-14,Economy,Germany,Frequent Traveller,Other,9,7,8,,9,7,7,7,2,8,Yes,5.0,
SUR003105,PAX00022850,FL0004504,2023-01-20,Business,France,Frequent Traveller,Business,3,4,3,9.0,2,5,4,8,9,7,No,5.0,
SUR003106,PAX00018807,FL0000232,2021-12-30,Economy,UAE,None,Other,9,7,10,,9,8,8,2,4,2,Yes,2.0,
SUR003107,PAX00011977,FL0005082,2023-02-02,Economy,Sweden,None,Visiting Family,5,5,4,,5,3,4,4,9,7,Maybe,3.0,Wifi was too slow for work
SUR003108,PAX00030599,FL0000481,2021-10-18,Economy,Turkey,None,Leisure,2,2,4,,4,3,1,8,1,1,No,1.0,
SUR003109,PAX00017562,FL0008298,2024-02-03,Economy,Austria,None,Business,8,7,7,,9,8,6,6,1,6,Yes,8.0,Smooth connection at Frankfurt hub
SUR003110,PAX00026198,FL0001981,06/05/2022,Premium Economy,United States,Frequent Traveller,Other,7,9,5,,6,4,8,8,6,8,Yes,8.0,
SUR003111,PAX00035972,FL0011839,2024-08-16,Economy,Poland,HON Circle,Business,6,4,7,,6,5,4,1,9,2,Maybe,3.0,Cabin crew was very professional
SUR003112,PAX00035289,FL0003746,2023-01-11,Economy,Spain,Senator,Other,6,8,5,,7,8,5,1,10,3,Maybe,10.0,Long queues at security in Frankfurt
SUR003113,PAX00010772,FL0004907,2023-01-20,Economy,Spain,Senator,Visiting Family,10,8,8,,10,9,9,4,6,5,Yes,10.0,Clean and comfortable cabin
SUR003114,PAX00037957,FL0000148,2021-09-07,Economy,South Africa,Frequent Traveller,Business,2,1,3,,2,4,1,6,6,3,No,9.0,
SUR003115,PAX00035324,FL0006866,2023-09-07,Economy,Italy,None,Leisure,10,10,8,,10,8,9,8,10,5,Yes,0.0,Baggage took too long at arrival
SUR003116,PAX00022076,FL0009978,2024-01-25,Economy,Singapore,Frequent Traveller,Visiting Family,9,8,10,,9,7,8,4,6,4,Yes,7.0,Flight was delayed but communication was good
SUR003117,PAX00016359,FL0011515,20/09/2024,Premium Economy,Austria,HON Circle,Other,6,5,5,,4,3,6,2,1,9,Maybe,10.0,Food quality has improved
SUR003118,PAX00038335,FL0012127,2024-08-30,Economy,Belgium,None,Other,5,5,5,,3,6,5,9,4,5,Maybe,1.0,Food quality has improved
SUR003119,PAX00027659,FL0010615,2024-08-23,Economy,Germany,None,Leisure,1,3,3,,1,1,2,1,7,3,No,5.0,Wifi was too slow for work
SUR003120,PAX00019324,FL0003533,2022-09-13,Economy,Italy,Senator,Other,4,3,5,,3,3,4,8,8,1,No,10.0,Clean and comfortable cabin
SUR003121,PAX00003273,FL0000894,2022-04-17,Economy,Sweden,None,Visiting Family,10,10,8,,9,8,8,3,10,9,Yes,3.0,Wifi was too slow for work
SUR003122,PAX00039432,FL0003207,14/07/2022,Economy,Italy,Frequent Traveller,Business,7,9,9,,9,6,8,8,6,2,Yes,2.0,Baggage took too long at arrival
SUR003123,PAX00025057,FL0006627,2023-09-11,Economy,Switzerland,None,Business,5,4,7,,4,2,5,7,10,8,Maybe,8.0,Flight was delayed but communication was good
SUR003124,PAX00019065,FL0008257,2023-12-07,Economy,United Kingdom,None,Leisure,5,7,3,,3,5,4,7,2,6,Maybe,6.0,Baggage took too long at arrival
SUR003125,PAX00031096,FL0010564,2024-08-13,Economy,UAE,None,Other,2,4,4,,3,3,2,4,4,1,No,3.0,Cabin crew was very professional
SUR003126,PAX00040825,FL0011235,2024-10-20,Premium Economy,China,None,Business,1,2,3,,1,3,3,10,10,5,No,4.0,Food quality has improved
SUR003127,PAX00008643,FL0010485,2024-03-30,Business,Thailand,None,Leisure,2,4,4,10.0,2,2,3,5,6,6,No,4.0,Long queues at security in Frankfurt
SUR003128,PAX00014813,FL0000508,2022-03-12,Economy,Singapore,None,Visiting Family,9,7,9,,8,8,10,10,8,7,Yes,5.0,Cabin crew was very professional
SUR003129,PAX00000651,FL0007419,2023-09-10,Business,Denmark,None,Visiting Family,3,1,5,4.0,1,4,2,7,7,4,No,6.0,Business class seat was outstanding
SUR003130,PAX00003801,FL0008040,2023-09-22,Economy,Switzerland,Frequent Traveller,Business,8,7,7,,6,8,6,4,6,3,Yes,10.0,Cabin crew was very professional
SUR003131,PAX00024114,FL0002160,2022-06-25,Economy,United States,Frequent Traveller,Leisure,1,3,2,,1,1,3,10,7,8,No,6.0,Long queues at security in Frankfurt
SUR003132,PAX00040506,FL0008371,2023-10-10,Business,Poland,None,Leisure,9,9,10,5.0,8,6,9,3,9,4,Yes,1.0,
SUR003133,PAX00009602,FL0010609,2024-07-28,Economy,France,HON Circle,Visiting Family,7,6,6,,6,4,6,5,10,9,Yes,,Smooth connection at Frankfurt hub
SUR003134,PAX00038455,FL0002522,2022-08-15,Economy,Japan,Senator,Leisure,10/10,8,8,,10,8,10,9,7,3,Yes,7.0,Cabin crew was very professional
SUR003135,PAX00012945,FL0002045,2022-07-28,Economy,Belgium,Senator,Leisure,5,4,7,,3,4,7,2,9,7,Maybe,4.0,Flight was delayed but communication was good
SUR003136,PAX00034989,FL0010974,2024-05-24,Economy,Greece,Senator,Leisure,7,5,6,,9,9,6,8,4,3,Yes,10.0,Food quality has improved
SUR003137,PAX00024361,FL0006736,2023-09-26,Premium Economy,Japan,HON Circle,Business,3/10,5,1,,1,2,4,7,2,6,No,1.0,Clean and comfortable cabin
SUR003138,PAX00032605,FL0011419,2024-10-15,Economy,France,None,Leisure,9,8,7,,9,8,7,4,1,8,Yes,0.0,Food quality has improved
SUR003139,PAX00001606,FL0000767,2022-04-05,Economy,Portugal,None,Business,8,10,7,,6,7,10,7,4,2,Yes,7.0,
SUR003140,PAX00005041,FL0009910,2024-06-21,Economy,Sweden,None,Other,6,4,7,,4,6,5,2,5,6,Maybe,5.0,Cabin crew was very professional
SUR003141,PAX00011154,FL0007976,2023-12-21,Economy,France,None,Business,9,9,8,,8,8,10,5,10,5,Yes,4.0,Long queues at security in Frankfurt
SUR003142,PAX00028801,FL0003654,2022-11-07,Economy,South Africa,Senator,Visiting Family,2,3,3,,2,3,1,10,1,6,No,1.0,Food quality has improved
SUR003143,PAX00042633,FL0004945,2023-02-13,Business,Canada,Senator,Visiting Family,6,7,7,3.0,8,4,8,6,1,4,Maybe,4.0,Long queues at security in Frankfurt
SUR003144,PAX00013105,FL0008198,2023-11-15,Economy,Canada,None,Other,10,8,8,,10,8,10,5,7,1,Yes,7.0,Excellent Lufthansa service as always
SUR003145,PAX00027855,FL0003961,2022-12-13,Economy,Spain,None,Business,4,6,3,,6,5,5,1,9,8,No,8.0,Wifi was too slow for work
SUR003146,PAX00017211,FL0006880,2023-06-12,Business,Italy,Frequent Traveller,Visiting Family,9,8,8,9.0,10,8,10,8,10,10,Yes,0.0,Wifi was too slow for work
SUR003147,PAX00019237,FL0004500,2022-12-24,Economy,Denmark,HON Circle,Other,6/10,8,8,,6,6,6,3,3,9,Maybe,10.0,Excellent Lufthansa service as always
SUR003148,PAX00041813,FL0007543,22/12/2023,Economy,Switzerland,Frequent Traveller,Leisure,6,6,7,,7,4,8,5,1,4,Maybe,10.0,Business class seat was outstanding
SUR003149,PAX00011810,FL0001578,2022-01-31,Economy,Singapore,None,Leisure,5/10,6,7,,7,5,6,1,8,5,Maybe,9.0,Food quality has improved
SUR003150,PAX00035038,FL0007082,2023-07-10,Economy,Netherlands,HON Circle,Other,7,7,6,,9,7,5,5,8,1,Yes,4.0,Business class seat was outstanding
SUR003151,PAX00038290,FL0004288,2022-11-19,Economy,United States,None,Other,7,5,8,,8,4,9,9,10,10,Yes,3.0,Cabin crew was very professional
SUR003152,PAX00022962,FL0008974,2024-03-11,Economy,Denmark,Senator,Leisure,8,9,7,,10,8,7,6,9,10,Yes,1.0,Excellent Lufthansa service as always
SUR003153,PAX00043069,FL0007117,2023-05-22,Premium Economy,United States,Frequent Traveller,Visiting Family,8,9,9,,10,9,7,1,3,6,Yes,4.0,Wifi was too slow for work
SUR003154,PAX00041246,FL0003350,15/10/2022,Business,Belgium,HON Circle,Business,1,1,2,8.0,2,1,3,1,9,8,No,10.0,Business class seat was outstanding
SUR003155,PAX00032767,FL0003401,2022-10-10,Premium Economy,South Africa,None,Business,8,9,8,,7,9,7,3,3,5,Yes,3.0,Smooth connection at Frankfurt hub
SUR003156,PAX00012855,FL0010706,2024-05-13,Economy,France,Senator,Visiting Family,4/10,3,2,,3,6,3,5,7,10,No,6.0,Long queues at security in Frankfurt
SUR003157,PAX00016260,FL0001009,2022-02-18,Economy,Thailand,HON Circle,Business,3,4,4,,2,4,2,9,8,7,No,0.0,Excellent Lufthansa service as always
SUR003158,PAX00037174,FL0000132,2021-08-15,Economy,Portugal,HON Circle,Business,6,6,7,,7,4,4,1,3,2,Maybe,10.0,Baggage took too long at arrival
SUR003159,PAX00041993,FL0009318,03/04/2024,Economy,Portugal,None,Business,5,5,6,,6,7,3,7,10,6,Maybe,3.0,
SUR003160,PAX00034403,FL0006841,2023-07-05,Economy,United Kingdom,HON Circle,Visiting Family,3,1,1,,1,2,5,6,10,5,No,5.0,
SUR003161,PAX00010967,FL0009491,2024-05-26,Economy,Portugal,None,Business,8,10,8,,6,9,7,6,9,9,Yes,2.0,Wifi was too slow for work
SUR003162,PAX00005649,FL0008090,2024-01-22,Economy,Greece,None,Leisure,9,10,7,,7,6,9,1,2,6,Yes,3.0,Smooth connection at Frankfurt hub
SUR003163,PAX00022154,FL0010296,2024-03-13,Economy,Portugal,None,Other,1,3,1,,2,1,2,5,2,3,No,0.0,Clean and comfortable cabin
SUR003164,PAX00021224,FL0005870,2023-02-05,Business,Spain,None,Leisure,2,3,2,1.0,3,1,2,1,6,3,No,9.0,Baggage took too long at arrival
SUR003165,PAX00023376,FL0012116,2024-11-21,Economy,Turkey,None,Leisure,3,5,3,,2,5,2,10,2,1,No,10.0,Smooth connection at Frankfurt hub
SUR003166,PAX00036027,FL0007103,2023-07-19,Economy,India,None,Visiting Family,7,7,5,,9,5,9,2,9,8,Yes,0.0,Wifi was too slow for work
SUR003167,PAX00001065,FL0008634,2024-03-13,Economy,Canada,None,Leisure,9,9,7,,7,9,9,8,10,8,Yes,2.0,Baggage took too long at arrival
SUR003168,PAX00021118,FL0008423,28/11/2023,Economy,United States,None,Visiting Family,10,9,10,,8,8,10,2,1,2,Yes,,Clean and comfortable cabin
SUR003169,PAX00040556,FL0011088,2024-05-23,Economy,Spain,Senator,Leisure,10,8,10,,8,10,8,5,8,8,Yes,1.0,Flight was delayed but communication was good
SUR003170,PAX00011520,FL0010705,2024-06-24,Premium Economy,Italy,None,Other,5,3,5,,3,2,5,10,9,5,Maybe,10.0,Business class seat was outstanding
SUR003171,PAX00037533,FL0006290,2023-05-07,Economy,Denmark,None,Leisure,2,1,3,,4,2,2,10,6,8,No,5.0,
SUR003172,PAX00013353,FL0005660,2023-06-13,Economy,Italy,None,Other,2,1,2,,4,1,3,10,3,6,No,7.0,Clean and comfortable cabin
SUR003173,PAX00034000,FL0003405,2022-09-15,Economy,Singapore,None,Leisure,1,1,3,,2,2,1,1,4,8,No,8.0,Cabin crew was very professional
SUR003174,PAX00024357,FL0006736,2023-07-29,Economy,Greece,Senator,Leisure,2,3,2,,4,3,2,5,10,4,No,7.0,Cabin crew was very professional
SUR003175,PAX00029775,FL0000579,2021-11-30,Economy,Italy,HON Circle,Other,6,7,8,,8,3,7,7,7,2,Maybe,2.0,
SUR003176,PAX00024949,FL0001820,2022-04-17,Economy,France,None,Other,6,4,6,,7,7,6,8,1,3,Maybe,1.0,Cabin crew was very professional
SUR003177,PAX00037065,FL0009937,2024-06-17,Economy,France,Senator,Visiting Family,10,9,8,,8,9,8,3,2,2,Yes,1.0,Clean and comfortable cabin
SUR003178,PAX00018132,FL0006437,2023-08-17,Economy,France,Frequent Traveller,Leisure,10,8,8,,9,8,9,9,7,4,Yes,0.0,Wifi was too slow for work
SUR003179,PAX00021513,FL0001779,2022-03-15,Economy,India,HON Circle,Other,8,6,7,,6,8,10,10,1,3,Yes,0.0,
SUR003180,PAX00029866,FL0002762,20/06/2022,Economy,Sweden,None,Leisure,10/10,10,8,,8,10,9,1,7,2,Yes,10.0,Smooth connection at Frankfurt hub
SUR003181,PAX00006838,FL0006970,2023-07-08,Economy,Netherlands,None,Leisure,10,9,9,,9,10,9,3,6,4,Yes,6.0,Baggage took too long at arrival
SUR003182,PAX00009254,FL0009069,2024-02-14,Economy,Italy,None,Leisure,6,6,4,,4,3,7,6,8,2,Maybe,7.0,Wifi was too slow for work
SUR003183,PAX00026653,FL0002177,2022-07-29,Economy,Spain,None,Leisure,2,2,3,,2,2,1,8,6,10,No,1.0,
SUR003184,PAX00018828,FL0011009,2024-04-08,Economy,Sweden,None,Business,5,5,4,,3,7,4,1,8,8,Maybe,4.0,Baggage took too long at arrival
SUR003185,PAX00013619,FL0000850,2022-04-05,Business,Sweden,Senator,Business,6,5,6,1.0,4,3,6,1,2,3,Maybe,4.0,
SUR003186,PAX00035101,FL0011464,2024-08-21,Economy,South Africa,None,Other,6,6,7,,6,8,4,9,5,4,Maybe,0.0,
SUR003187,PAX00035114,FL0010622,2024-05-16,Economy,Japan,None,Visiting Family,1,2,3,,3,2,2,10,3,10,No,6.0,Business class seat was outstanding
SUR003188,PAX00018458,FL0011959,2024-12-02,Premium Economy,Poland,None,Visiting Family,8,8,10,,8,8,6,4,4,7,Yes,8.0,
SUR003189,PAX00034763,FL0002262,2022-08-09,Premium Economy,United States,Senator,Business,1,1,3,,3,3,1,7,7,8,No,,Baggage took too long at arrival
SUR003190,PAX00005898,FL0002974,2022-05-12,Business,Denmark,HON Circle,Business,6,5,5,10.0,6,5,4,4,9,5,Maybe,2.0,
SUR003191,PAX00013471,FL0007331,2023-07-03,Economy,United States,None,Leisure,7,5,8,,7,9,5,4,10,4,Yes,7.0,Flight was delayed but communication was good
SUR003192,PAX00043490,FL0002862,17/07/2022,Economy,India,HON Circle,Visiting Family,8/10,7,9,,8,6,9,3,6,1,Yes,,Cabin crew was very professional
SUR003193,PAX00035055,FL0004219,2022-11-02,Premium Economy,India,None,Leisure,5,6,5,,3,7,7,9,9,4,Maybe,2.0,Baggage took too long at arrival
SUR003194,PAX00041709,FL0001845,2022-01-25,Economy,Poland,Senator,Visiting Family,7/10,5,6,,7,8,6,1,7,8,Yes,0.0,Excellent Lufthansa service as always
SUR003195,PAX00042959,FL0009711,2024-04-26,Economy,Singapore,Senator,Visiting Family,6,5,5,,8,5,6,8,5,10,Maybe,9.0,
SUR003196,PAX00035826,FL0003064,2022-05-28,Business,Japan,Senator,Other,2,2,3,4.0,3,3,3,9,6,10,No,7.0,Flight was delayed but communication was good
SUR003197,PAX00012861,FL0004377,2023-02-02,Economy,Brazil,None,Other,3,1,3,,3,4,5,2,2,8,No,5.0,Business class seat was outstanding
SUR003198,PAX00034445,FL0007428,2023-10-20,Economy,Japan,None,Visiting Family,7,5,5,,6,6,7,7,10,2,Yes,0.0,Excellent Lufthansa service as always
SUR003199,PAX00012318,FL0003142,2022-08-03,Economy,Turkey,Senator,Business,6,4,8,,5,7,7,4,7,5,Maybe,8.0,Flight was delayed but communication was good
SUR003200,PAX00015875,FL0008832,2024-04-21,Economy,South Africa,None,Other,4,2,4,,3,3,2,9,1,5,No,5.0,Food quality has improved
SUR003201,PAX00028673,FL0006075,2023-03-30,Business,United Kingdom,None,Visiting Family,1,2,3,3.0,3,1,1,2,1,6,No,5.0,Cabin crew was very professional
SUR003202,PAX00021855,FL0007621,2023-07-13,Economy,Switzerland,None,Other,5,5,5,,4,4,4,1,3,10,Maybe,7.0,Excellent Lufthansa service as always
SUR003203,PAX00017011,FL0005730,2023-06-07,Economy,Germany,None,Visiting Family,6,4,7,,7,3,5,10,3,6,Maybe,7.0,Long queues at security in Frankfurt
SUR003204,PAX00023475,FL0011142,2024-07-16,Economy,China,Senator,Visiting Family,2,4,1,,1,1,4,9,6,2,No,7.0,Business class seat was outstanding
SUR003205,PAX00001639,FL0003895,03/12/2022,Economy,Germany,Senator,Visiting Family,1,2,2,,1,2,2,3,5,7,No,0.0,
SUR003206,PAX00021762,FL0004862,2023-01-22,Business,Austria,None,Leisure,10,8,10,9.0,8,8,10,7,1,4,Yes,4.0,Clean and comfortable cabin
SUR003207,PAX00012972,FL0004649,2022-11-18,Economy,Brazil,None,Visiting Family,5,6,3,,6,2,6,4,7,5,Maybe,4.0,
SUR003208,PAX00039219,FL0011064,2024-06-16,Economy,Spain,HON Circle,Visiting Family,6,6,8,,6,8,7,6,6,7,Maybe,7.0,Excellent Lufthansa service as always
SUR003209,PAX00041592,FL0008447,2023-11-07,Economy,United Kingdom,HON Circle,Leisure,7,5,7,,9,4,8,3,10,4,Yes,4.0,Excellent Lufthansa service as always
SUR003210,PAX00032466,FL0004313,2022-12-23,Economy,India,Frequent Traveller,Business,1,2,1,,1,1,2,2,7,9,No,,Clean and comfortable cabin
SUR003211,PAX00007217,FL0006486,2023-05-26,Economy,Japan,HON Circle,Leisure,6,7,5,,7,5,5,9,7,7,Maybe,2.0,
SUR003212,PAX00033863,FL0005141,2023-03-28,Economy,Switzerland,Senator,Leisure,7,6,9,,7,8,9,2,5,9,Yes,0.0,
SUR003213,PAX00034128,FL0004868,2022-12-11,Premium Economy,South Africa,None,Other,7,9,5,,6,7,9,7,4,8,Yes,1.0,Cabin crew was very professional
SUR003214,PAX00013799,FL0006735,2023-09-05,Economy,Poland,Senator,Other,4,4,3,,5,4,6,10,3,1,No,5.0,Food quality has improved
SUR003215,PAX00035087,FL0005690,2023-04-08,Business,United Kingdom,None,Other,5,7,5,8.0,5,2,7,2,3,7,Maybe,0.0,Clean and comfortable cabin
SUR003216,PAX00041687,FL0006211,2023-05-22,Economy,France,None,Visiting Family,8,6,6,,9,7,7,3,7,8,Yes,9.0,Wifi was too slow for work
SUR003217,PAX00009172,FL0000864,2021-12-06,Business,Portugal,None,Visiting Family,5,5,3,10.0,5,3,5,5,9,3,Maybe,3.0,
SUR003218,PAX00022503,FL0007564,2023-12-22,Economy,Portugal,None,Visiting Family,4,3,5,,2,5,5,8,8,9,No,,Wifi was too slow for work
SUR003219,PAX00018806,FL0000232,2022-01-16,Business,Greece,None,Business,3,1,4,10.0,4,1,2,9,4,3,No,4.0,Long queues at security in Frankfurt
SUR003220,PAX00008961,FL0012004,2024-07-25,Premium Economy,Switzerland,None,Business,7,5,7,,5,5,9,7,6,10,Yes,10.0,Smooth connection at Frankfurt hub
SUR003221,PAX00009743,FL0000312,2021-11-03,Economy,United States,None,Visiting Family,7,6,5,,7,7,5,10,7,7,Yes,7.0,
SUR003222,PAX00004317,FL0011447,2024-11-06,Economy,Italy,None,Leisure,4,3,2,,6,4,3,1,7,3,No,2.0,Baggage took too long at arrival
SUR003223,PAX00014222,FL0002804,2022-09-15,Economy,Italy,HON Circle,Business,4,4,3,,4,2,5,6,6,9,No,8.0,Business class seat was outstanding
SUR003224,PAX00027914,FL0004580,2023-01-21,Economy,United States,None,Leisure,5,7,7,,7,3,6,5,7,6,Maybe,4.0,
SUR003225,PAX00001632,FL0012060,2024-11-04,Economy,Portugal,Senator,Other,7,8,5,,7,9,8,8,9,8,Yes,1.0,Excellent Lufthansa service as always
SUR003226,PAX00035032,FL0007082,2023-07-03,Economy,United States,None,Visiting Family,9,9,10,,9,6,9,10,10,6,Yes,9.0,
SUR003227,PAX00012750,FL0005746,2023-03-19,Business,Spain,None,Leisure,5,3,6,5.0,6,6,5,2,3,2,Maybe,5.0,Flight was delayed but communication was good
SUR003228,PAX00016444,FL0006432,2023-07-03,Economy,Germany,None,Leisure,6,7,8,,7,4,7,10,10,7,Maybe,7.0,Food quality has improved
SUR003229,PAX00016083,FL0005710,17/05/2023,Economy,United Kingdom,None,Visiting Family,3/10,4,5,,2,5,1,8,10,2,No,5.0,Business class seat was outstanding
